protocol,n,k,offset,repeat_id,replay_count,recovery_material_bytes,logical_bytes_read,auth_records_verified,recovery_time_ns,recovery_time_us,recovery_time_ms,target_seq,reconstructed_mem,reconstructed_hash,target_state_match,checkpoint_auth_ok,record_auth_ok,chain_continuity_ok,payload_hash_ok,stored_mem_ok,recovery_valid,failure_reason,records_scanned,records_replayed,physical_bytes_read,logical_bytes_replayed,seek_offset,git_commit
authenticated_hash_chain,100000,500,250,8,99750,52365324,52365324,99750,1008117500,1008117.5,1008.1175,99750,,745c5821da2d0136d08610a5542d7cc87af3de9cf12bd346144087bfb65cb2c6,True,True,True,True,True,True,True,,99750,99750,52365324,52365324,0,f3b7fe9
gmcp_r,100000,500,499,8,499,217356,217356,500,4376625,4376.625,4.376625,99999,215ef381f44123f039d609235c6c5c1cf862d09bbe4898cce55962fdbd4b6830,,True,True,True,True,True,True,True,,499,499,217065,217065,43260288,f3b7fe9
authenticated_hash_chain,100000,500,499,8,99999,52496097,52496097,99999,1004165542,1004165.542,1004.165542,99999,,a90a6a8ae5d9f941d685c89f6f9d907e15c79f5e515f82fa0031030fac893cac,True,True,True,True,True,True,True,,99999,99999,52496097,52496097,0,f3b7fe9
gmcp_r,100000,500,1,9,1,726,726,2,266916,266.916,0.266916,99501,983ec1d26260e20a8b854519eed45a79b7e3dd85c5bf4053f7e16e660cbf6a21,,True,True,True,True,True,True,True,,1,1,435,435,43260288,f3b7fe9
authenticated_hash_chain,100000,500,1,9,99501,52234377,52234377,99501,1021150375,1021150.375,1021.150375,99501,,f554f767bd0b33435649e13649338f5c8d0cfd36a0c21e6251ee29ca062d03eb,True,True,True,True,True,True,True,,99501,99501,52234377,52234377,0,f3b7fe9
gmcp_r,100000,500,250,9,250,109041,109041,251,2776375,2776.375,2.776375,99750,e439a4cf27afb66ae19efed92678feec6d95985feac57ddadedecb8347884c71,,True,True,True,True,True,True,True,,250,250,108750,108750,43260288,f3b7fe9
authenticated_hash_chain,100000,500,250,9,99750,52365158,52365158,99750,1006980417,1006980.417,1006.980417,99750,,39d4c8550638591f47d812235dcdd3110b9b1210ae62c0cf9932a2266f711467,True,True,True,True,True,True,True,,99750,99750,52365158,52365158,0,f3b7fe9
gmcp_r,100000,500,499,9,499,217356,217356,500,4605709,4605.709,4.605709,99999,67c0cf48dc4a1653ba32df024304d9626afd501196822118a1f21657a5eb9960,,True,True,True,True,True,True,True,,499,499,217065,217065,43260288,f3b7fe9
authenticated_hash_chain,100000,500,499,9,99999,52495922,52495922,99999,995979834,995979.834,995.979834,99999,,d5ca8f5bdc95e33550ec2b70c7c90461cb0a119e2a68acd08ed698adbd6939b1,True,True,True,True,True,True,True,,99999,99999,52495922,52495922,0,f3b7fe9
gmcp_r,100000,500,1,10,1,730,730,2,199625,199.625,0.199625,99501,aa31349ce0e1e64af6d8574eba4f44ea883fee7701e999c8cb84c69f062bb1bc,,True,True,True,True,True,True,True,,1,1,437,437,43459288,f3b7fe9
authenticated_hash_chain,100000,500,1,10,99501,52433694,52433694,99501,975366334,975366.334,975.366334,99501,,2b8fafecb68bab7a1a1a1e94048fe9f8a3961eb961e038af0fc4c911bbd35357,True,True,True,True,True,True,True,,99501,99501,52433694,52433694,0,f3b7fe9
