session_id,protocol,attack_type,attack_category,attack_applicable,message_count,payload_size,repeat_id,sent_count,accepted_count,rejected_count,timeout_count,error_count,success_rate,attack_injected,attack_detected_by_server,throughput_msg_per_sec,rtt_mean_ms,rtt_std_ms,rtt_min_ms,rtt_max_ms,rtt_median_ms,elapsed_seconds,expected_session_id,packet_session_id,connection_bound_session_id,rejection_reason,rejection_class,attack_expected_reason,attack_reason_match,experiment_id,run_id,git_commit,python_version,os_info,random_seed,command_line,experiment_type
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r16-1783670720606122,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,128,16,500,500,0,0,0,100.0,False,False,15446.93,0.06,0.02,0.04,0.14,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r16-1783670720606122,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r16-1783670720606122,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r16-1783670720606122,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r17-1783670720742157,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,128,17,500,500,0,0,0,100.0,False,False,16464.78,0.06,0.02,0.04,0.22,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r17-1783670720742157,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r17-1783670720742157,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r17-1783670720742157,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r18-1783670720873989,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,128,18,500,500,0,0,0,100.0,False,False,16354.49,0.06,0.01,0.04,0.16,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r18-1783670720873989,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r18-1783670720873989,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r18-1783670720873989,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r19-1783670721007342,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,128,19,500,500,0,0,0,100.0,False,False,16169.25,0.06,0.02,0.04,0.23,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r19-1783670721007342,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r19-1783670721007342,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r19-1783670721007342,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r20-1783670721142043,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,128,20,500,500,0,0,0,100.0,False,False,15477.59,0.06,0.02,0.04,0.12,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r20-1783670721142043,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r20-1783670721142043,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r20-1783670721142043,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r21-1783670721279865,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,128,21,500,500,0,0,0,100.0,False,False,16330.67,0.06,0.02,0.04,0.16,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r21-1783670721279865,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r21-1783670721279865,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r21-1783670721279865,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r22-1783670721413905,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,128,22,500,500,0,0,0,100.0,False,False,15974.53,0.06,0.02,0.04,0.19,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r22-1783670721413905,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r22-1783670721413905,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r22-1783670721413905,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r23-1783670721548896,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,128,23,500,500,0,0,0,100.0,False,False,15725.26,0.06,0.02,0.04,0.21,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r23-1783670721548896,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r23-1783670721548896,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r23-1783670721548896,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r24-1783670721682227,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,128,24,500,500,0,0,0,100.0,False,False,10479.11,0.09,0.11,0.04,1.49,0.06,0.05,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r24-1783670721682227,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r24-1783670721682227,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r24-1783670721682227,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r25-1783670721832864,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,128,25,500,500,0,0,0,100.0,False,False,16126.48,0.06,0.02,0.04,0.22,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r25-1783670721832864,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r25-1783670721832864,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r25-1783670721832864,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r26-1783670721965492,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,128,26,500,500,0,0,0,100.0,False,False,16349.51,0.06,0.01,0.04,0.17,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r26-1783670721965492,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r26-1783670721965492,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r26-1783670721965492,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r27-1783670722099023,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,128,27,500,500,0,0,0,100.0,False,False,15385.62,0.06,0.02,0.04,0.21,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r27-1783670722099023,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r27-1783670722099023,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r27-1783670722099023,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r28-1783670722232196,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,128,28,500,500,0,0,0,100.0,False,False,15894.14,0.06,0.02,0.04,0.16,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r28-1783670722232196,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r28-1783670722232196,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r28-1783670722232196,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r29-1783670722365399,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,128,29,500,500,0,0,0,100.0,False,False,15823.74,0.06,0.02,0.04,0.19,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r29-1783670722365399,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r29-1783670722365399,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r29-1783670722365399,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r30-1783670722499019,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,128,30,500,500,0,0,0,100.0,False,False,15939.2,0.06,0.02,0.04,0.15,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r30-1783670722499019,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r30-1783670722499019,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p128-r30-1783670722499019,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r1-1783670722635857,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,512,1,500,500,0,0,0,100.0,False,False,15483.76,0.06,0.01,0.04,0.14,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r1-1783670722635857,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r1-1783670722635857,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r1-1783670722635857,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r2-1783670722773690,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,512,2,500,500,0,0,0,100.0,False,False,14249.18,0.06,0.02,0.04,0.23,0.06,0.04,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r2-1783670722773690,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r2-1783670722773690,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r2-1783670722773690,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r3-1783670722914319,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,512,3,500,500,0,0,0,100.0,False,False,14795.04,0.06,0.02,0.04,0.13,0.06,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r3-1783670722914319,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r3-1783670722914319,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r3-1783670722914319,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r4-1783670723048872,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,512,4,500,500,0,0,0,100.0,False,False,14449.66,0.06,0.02,0.04,0.14,0.06,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r4-1783670723048872,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r4-1783670723048872,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r4-1783670723048872,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r5-1783670723188957,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,512,5,500,500,0,0,0,100.0,False,False,15006.45,0.06,0.02,0.04,0.15,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r5-1783670723188957,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r5-1783670723188957,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r5-1783670723188957,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r6-1783670723324014,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,512,6,500,500,0,0,0,100.0,False,False,15398.72,0.06,0.02,0.04,0.18,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r6-1783670723324014,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r6-1783670723324014,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r6-1783670723324014,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r7-1783670723457362,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,512,7,500,500,0,0,0,100.0,False,False,15500.59,0.06,0.01,0.04,0.13,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r7-1783670723457362,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r7-1783670723457362,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r7-1783670723457362,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r8-1783670723595096,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,512,8,500,500,0,0,0,100.0,False,False,14695.92,0.06,0.02,0.04,0.15,0.06,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r8-1783670723595096,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r8-1783670723595096,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r8-1783670723595096,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r9-1783670723733612,seq_mac,forged_prev_mem_valid_mac,malicious_client,False,500,512,9,500,500,0,0,0,100.0,False,False,15485.14,0.06,0.02,0.04,0.19,0.05,0.03,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r9-1783670723733612,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r9-1783670723733612,baseline-seq_mac-forged_prev_mem_valid_mac-m500-p512-r9-1783670723733612,,,,False,exp-1783669909443-267549a6,92614d41152d,b6365e2,3.11.15,Darwin 24.6.0,2147483648,run_real_baseline_comparison.py,real_baseline_comparison
