session_id,attack_type,message_count,payload_size,repeat_id,sent_count,accepted_count,rejected_count,timeout_count,attack_detected,detection_reason,recovery_requested,recovery_success,recovery_reason,server_reject_reason,memory_match_after_recovery,recovery_latency_ms,recovery_extra_messages,recovery_extra_bytes,ticket_verified,ticket_nonce,ticket_expired,ticket_replay_detected,ticket_reason,elapsed_seconds,final_server_last_seq,final_server_mem,experiment_id,run_id,git_commit,python_version,os_info,random_seed,command_line,experiment_type
ticket-recovery-rollback_ticket-m500-p128-r25-1783177792145723,rollback_ticket,500,128,25,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.25,2,1200,False,,False,False,no ticket in response,0.02,150,5f3b3f6a1ae98db8fe557db512930f0d2b0d6704bee5a69e9663e7bc9f0bf3c4,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r26-1783177792273948,rollback_ticket,500,128,26,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.2,2,1199,False,,False,False,no ticket in response,0.02,150,4a545f93f211585865698b7ab836f9ec9ba2484258d9643b15b6e868eb933229,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r27-1783177792401242,rollback_ticket,500,128,27,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.21,2,1200,False,,False,False,no ticket in response,0.02,150,b34ebe0529185b5acb63743aa5bf4867bc76859f4fd1469635a2d2233a10ddf4,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r28-1783177792526209,rollback_ticket,500,128,28,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.23,2,1198,False,,False,False,no ticket in response,0.02,150,02533832c76433d6b935f46bb0ea0e7dc3bbe7003957994fcd1dca85354818c3,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r29-1783177792654085,rollback_ticket,500,128,29,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.21,2,1198,False,,False,False,no ticket in response,0.02,150,d0bcb32d2983646a44ed4f8ca553decf1edd27bb15038915c1c777d73e257257,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-rollback_ticket-m500-p128-r30-1783177792777506,rollback_ticket,500,128,30,150,150,0,0,True,rollback_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: checkpoint_seq exceeds last_seq,False,0.3,2,1200,False,,False,False,no ticket in response,0.02,150,7e47014218c731c3375c139c5a2eb5a23b991f99ca337dddd14babfc8f0a9be0,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r1-1783177792906685,wrong_session_ticket,500,128,1,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.22,2,1158,False,,False,False,no ticket in response,0.02,150,10ff206204c32c345bfabae0bb8f5297f1cff74e0f8aa13aa4dfa6f5a2ee2c34,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r2-1783177793033993,wrong_session_ticket,500,128,2,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.19,2,1156,False,,False,False,no ticket in response,0.02,150,ffe2b48d4290ca5f039b65be2eb0143a2a56d72b319016d43612ea338c0c5657,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r3-1783177793159280,wrong_session_ticket,500,128,3,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.2,2,1157,False,,False,False,no ticket in response,0.01,150,4f45435144b12df5c34028d1ae5208dd626c4b6c23a517415a2c6a2aff7bdf93,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r4-1783177793278193,wrong_session_ticket,500,128,4,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.2,2,1156,False,,False,False,no ticket in response,0.02,150,923b11a0a5a5c8b3a39c500d81f2fb414954b4aa7581a83c0e9bf1ad03600baf,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r5-1783177793403591,wrong_session_ticket,500,128,5,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.2,2,1157,False,,False,False,no ticket in response,0.02,150,709c3a009b94b5ee09ea4797c8bfffc18aa8100305acaca9f2ac018215225ffe,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r6-1783177793529793,wrong_session_ticket,500,128,6,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.26,2,1157,False,,False,False,no ticket in response,0.02,150,2eb680c9d3a158bbb78e4aa2b5f116ac79d6366fc84db1e401df41172b5ef6ed,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r7-1783177793657388,wrong_session_ticket,500,128,7,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.27,2,1157,False,,False,False,no ticket in response,0.02,150,a9deb320807a38ed3b0761d00f9642a8c9d9db82ceb45077d2d7db3b4f15aaab,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r8-1783177793782776,wrong_session_ticket,500,128,8,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.17,2,1156,False,,False,False,no ticket in response,0.02,150,87cd10ee92d67feb583c676b8037568eec3681e62c80a4af3128cbeb1d61b2cd,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r9-1783177793908594,wrong_session_ticket,500,128,9,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.2,2,1156,False,,False,False,no ticket in response,0.02,150,c45fc127084f06cee646c46b07923e127918673224ba216524fd991ba71ebd15,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r10-1783177794036414,wrong_session_ticket,500,128,10,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.3,2,1159,False,,False,False,no ticket in response,0.02,150,8ade6314c6de697894afa0451f26e04530113961fa2db439e74596918d07eb94,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r11-1783177794164547,wrong_session_ticket,500,128,11,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.26,2,1161,False,,False,False,no ticket in response,0.02,150,83bc1312b69913bf8d3b59f6a038ff097eeb35f1f38c7b36affeb4d0981d2076,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r12-1783177794290541,wrong_session_ticket,500,128,12,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.21,2,1158,False,,False,False,no ticket in response,0.02,150,8723110ffe6f9f1cc174bba6ab33e8caa8eacb57646b806a2486e5b784805dc7,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r13-1783177794417837,wrong_session_ticket,500,128,13,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.2,2,1159,False,,False,False,no ticket in response,0.02,150,6382a7cea21449ca079a4d37472c81bfb1b46e01ae6c1815e2bd0f86b3222e2b,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r14-1783177794543898,wrong_session_ticket,500,128,14,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.2,2,1159,False,,False,False,no ticket in response,0.02,150,4d40380ffb78d925f958f158fe6beafa1112049fa48c0752c4729916fc2d4bbf,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r15-1783177794669998,wrong_session_ticket,500,128,15,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.26,2,1159,False,,False,False,no ticket in response,0.02,150,7e1f16e79e73a29ceb408c0bb9baba8cfe2ff50a816f2133bc03b4dbbd1cdd8f,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r16-1783177794795410,wrong_session_ticket,500,128,16,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.29,2,1159,False,,False,False,no ticket in response,0.02,150,72040fad406fa0de6ca46d30426e7a2546a9524b814cbbf62fdc833ae4bb5f9a,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r17-1783177794923096,wrong_session_ticket,500,128,17,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.25,2,1158,False,,False,False,no ticket in response,0.02,150,d21b10e43997d74471fd39de5a32fb532d33dd80c4c8693a83e290d5cd4056dd,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r18-1783177795051145,wrong_session_ticket,500,128,18,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.27,2,1159,False,,False,False,no ticket in response,0.02,150,3fe47246ba8ab95cc371a3b8221b6440cb308f06fe7e56f2904adf7ed11a9b05,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r19-1783177795179819,wrong_session_ticket,500,128,19,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.25,2,1159,False,,False,False,no ticket in response,0.02,150,40bb67bafee0eb006e71d18c0f84b43df77c68cb8c8ddce1d2fc103a94c62313,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r20-1783177795309507,wrong_session_ticket,500,128,20,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.19,2,1159,False,,False,False,no ticket in response,0.02,150,4ceabd2b9d6ecf224d1230fdad8acfad90b2d4f25d3395e87d824144bace437a,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r21-1783177795436427,wrong_session_ticket,500,128,21,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.23,2,1157,False,,False,False,no ticket in response,0.02,150,1709b91e6fd12c2dcd619ae73b7253eb201425b9dfc54cd818682ad1b08536fc,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r22-1783177795559499,wrong_session_ticket,500,128,22,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.27,2,1157,False,,False,False,no ticket in response,0.02,150,552d4c7f0628beed4efd0bdc97a84f5d666a8e1e7776154cef54968b7483b775,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r23-1783177795684504,wrong_session_ticket,500,128,23,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,1.8,2,1160,False,,False,False,no ticket in response,0.03,150,315598f2fd18cf99725ffcf02162d9c1b139804b07f5875b90f2d8fdb25f8ede,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r24-1783177795815394,wrong_session_ticket,500,128,24,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.23,2,1159,False,,False,False,no ticket in response,0.02,150,aa88db1e69aa264a525bff501dc77349eedc7ef4ff18aa98db39458c21b29411,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r25-1783177795943086,wrong_session_ticket,500,128,25,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.22,2,1160,False,,False,False,no ticket in response,0.02,150,26fa2bb4075cbd4b33883b0de38751857340e8504732c02b5236ed1f13ae8a18,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r26-1783177796067891,wrong_session_ticket,500,128,26,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.27,2,1160,False,,False,False,no ticket in response,0.03,150,07733b6ec77586cdfdeb9293d3a953d5b70022d199facf32aab0efab0ba39682,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r27-1783177796198517,wrong_session_ticket,500,128,27,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.24,2,1160,False,,False,False,no ticket in response,0.02,150,5fc3ee4a3351a5202798f672b05366a27a8cf198f86076234cc20ece8c0dbb81,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r28-1783177796324393,wrong_session_ticket,500,128,28,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.22,2,1159,False,,False,False,no ticket in response,0.02,150,e0ad62df7d2b29b3860a16ff39ddd2e0a1170558c5c21724b077f0a63c3abd17,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r29-1783177796451160,wrong_session_ticket,500,128,29,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.23,2,1158,False,,False,False,no ticket in response,0.02,150,c066299207ccca2a2af445f8325411197209b62137e5217ced96b6d9420e9c7f,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
ticket-recovery-wrong_session_ticket-m500-p128-r30-1783177796576204,wrong_session_ticket,500,128,30,150,150,0,0,True,wrong_session_ticket attack at seq=150,True,False,no ticket in response,memory_ticket invalid: session_id mismatch,False,0.23,2,1160,False,,False,False,no ticket in response,0.02,150,f0091d578762a0cfcd6607d365fc9ff2a3f0b937d01535eee12324e311dd3c9d,exp-1783177759379-d57a877a,5c2af30d4158,74076e1,3.11.15,Darwin 24.6.0,2147483648,run_real_ticket_recovery_experiment.py,real_ticket_recovery
